Date,Open,High,Low,Close,High_Last_7_Days,Days_Since_High_Last_7_Days,%_Diff_From_High_Last_7_Days,Low_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,%_Diff_From_High_Next_5_Days,Low_Next_5_Days,%_Diff_From_Low_Next_5_Days
2020-05-08 00:00:00,9999.93,10041.73,9728.64,9808.18,10064.33,1,-2.545127197,8537.49,4,14.88364847,9912.22,-1.049613507,8228.22,19.20172285
2020-05-09 00:00:00,9808.18,9912.22,9525.77,9541.13,10064.33,2,-5.198557678,8537.49,5,11.75567995,9937.97,-3.993169631,8228.22,15.95618493
2020-05-10 00:00:00,9541.13,9556.85,8228.22,8735.05,10064.33,3,-13.207834,8228.22,0,6.15965543,9937.97,-12.10428287,8228.58,6.15501095
2020-05-11 00:00:00,8735.05,9164.84,8228.58,8568.88,10064.33,4,-14.85891262,8228.22,1,4.140142096,9937.97,-13.77635473,8541.95,0.3152675911
2020-05-12 00:00:00,8568.88,8975.74,8541.95,8821.18,10064.33,5,-12.35203933,8228.22,2,7.206418885,9937.97,-11.23760688,8807.57,0.1545261633
2020-05-13 00:00:00,8821.18,9407.67,8807.57,9317.44,10064.33,6,-7.42115968,8228.22,3,13.23761397,9943.74,-6.298434995,9149.13,1.839628467
2020-05-14 00:00:00,9317.44,9937.97,9263.29,9793.19,10041.73,6,-2.475071527,8228.22,4,19.01954493,9943.74,-1.514017865,9149.13,7.039576441
2020-05-15 00:00:00,9793.19,9841.71,9149.13,9311.69,9937.97,1,-6.301890628,8228.22,5,13.16773251,9943.74,-6.356260321,9224.32,0.9471700895
2020-05-16 00:00:00,9311.69,9584.9,9224.32,9387.08,9937.97,2,-5.543284997,8228.22,6,14.08396956,9943.74,-5.598094882,8811.54,6.531661889
2020-05-17 00:00:00,9387.08,9885.55,9334.23,9670.56,9937.97,3,-2.690790976,8228.58,6,17.52404425,9943.74,-2.747256063,8811.54,9.748806679
2020-05-18 00:00:00,9670.56,9943.74,9476.37,9722.73,9943.74,0,-2.222604372,8541.95,6,13.82330732,9890.69,-1.698162616,8811.54,10.34087118
2020-05-19 00:00:00,9722.73,9890.69,9471.96,9780.2,9943.74,1,-1.644652817,8807.57,6,11.04311405,9832.94,-0.5363604375,8707.14,12.32390888
2020-05-20 00:00:00,9780.2,9832.94,9323.82,9509.45,9943.74,2,-4.367471394,9149.13,5,3.938297958,9566.81,-0.5995728984,8639.46,10.06995808
2020-05-21 00:00:00,9509.45,9566.81,8811.54,9059.11,9943.74,3,-8.89635087,8811.54,0,2.809611033,9311.34,-2.708847491,8639.46,4.85736377
2020-05-22 00:00:00,9059.11,9265.04,8936.82,9170.74,9943.74,4,-7.773735033,8811.54,1,4.076472444,9311.34,-1.509986747,8639.46,6.149458415
2020-05-23 00:00:00,9170.74,9311.34,9101.08,9186.19,9943.74,5,-7.618360898,8811.54,2,4.251810694,9619.34,-4.502907684,8639.46,6.328289037
2020-05-24 00:00:00,9186.19,9307.11,8707.14,8718.49,9943.74,6,-12.32182257,8707.14,0,0.1303527909,9619.34,-9.364987619,8639.46,0.9147562463
2020-05-25 00:00:00,8718.49,8977.43,8639.46,8901.48,9890.69,6,-10.00142558,8639.46,0,3.032828441,9735.73,-8.568951686,8705.66,2.249341233
2020-05-26 00:00:00,8901.48,9011.53,8705.66,8844.5,9832.94,6,-10.0523343,8639.46,1,2.373296479,9735.73,-9.154218533,8820.55,0.2715250183
2020-05-27 00:00:00,8844.5,9222.3,8820.55,9204.62,9566.81,6,-3.785901466,8639.46,2,6.541612554,10359.02,-11.1439113,9112.3,1.013136091
2020-05-28 00:00:00,9204.62,9619.34,9112.3,9579.71,9619.34,0,-0.4119825269,8639.46,3,10.88320335,10359.02,-7.523008933,9340.45,2.561546821
2020-05-29 00:00:00,9579.71,9601.43,9344.8,9424.62,9619.34,1,-2.024255302,8639.46,4,9.088068004,10359.02,-9.020158278,9340.45,0.9011343137
2020-05-30 00:00:00,9424.62,9735.73,9340.45,9699.78,9735.73,0,-0.3692583915,8639.46,5,12.27298928,10359.02,-6.363922456,9344.53,3.801689331
2020-05-31 00:00:00,9699.78,9703.51,9400.25,9450.47,9735.73,1,-2.930031954,8639.46,6,9.38727652,10359.02,-8.770617298,9344.53,1.13371138
2020-06-01 00:00:00,9450.47,10359.02,9421.6,10211.23,10359.02,0,-1.426679358,8705.66,6,17.29415116,10232.25,-0.2054289135,9344.53,9.274944807
2020-06-02 00:00:00,10211.23,10232.25,9344.53,9523.75,10359.02,1,-8.063214474,8820.55,6,7.972291977,9877.89,-3.585178616,9408.56,1.224310628
2020-06-03 00:00:00,9523.75,9666.25,9408.56,9666.06,10359.02,2,-6.689435873,9112.3,6,6.077060676,9877.89,-2.144486322,9410.33,2.717545506
2020-06-04 00:00:00,9666.06,9877.89,9470.9,9794.55,10359.02,3,-5.449067576,9340.45,5,4.861650135,9884.83,-0.9133186914,9410.33,4.082959896
2020-06-05 00:00:00,9794.55,9846.54,9611.19,9622.02,10359.02,4,-7.114572614,9340.45,6,3.014522855,9990.4,-3.687339846,9410.33,2.249549166
2020-06-06 00:00:00,9622.02,9728.4,9536.15,9671.46,10359.02,5,-6.63730739,9344.53,4,3.498624329,9990.4,-3.192464766,9093.42,6.356684284
2020-06-07 00:00:00,9671.46,9806.21,9410.33,9750.7,10359.02,6,-5.872370166,9344.53,5,4.346607052,9990.4,-2.399303331,9093.42,7.228083603
2020-06-08 00:00:00,9750.7,9801.19,9658.72,9782.58,10232.25,6,-4.394634611,9344.53,6,4.687769208,9990.4,-2.080196989,9093.42,7.578666772
2020-06-09 00:00:00,9782.58,9884.83,9604.13,9779.7,9884.83,0,-1.063548893,9408.56,6,3.944705672,9990.4,-2.109024664,9093.42,7.54699552
2020-06-10 00:00:00,9779.7,9990.4,9708.63,9891.84,9990.4,0,-0.9865470852,9410.33,3,5.116823746,9970.77,-0.7916138874,8909.5,11.02575902
2020-06-11 00:00:00,9891.84,9970.77,9093.42,9268.13,9990.4,1,-7.229640455,9093.42,0,1.921279343,9585.17,-3.307609568,8909.5,4.025253942
2020-06-12 00:00:00,9268.13,9548.13,9238.24,9464.23,9990.4,2,-5.266756086,9093.42,1,4.077783716,9585.17,-1.261740793,8909.5,6.226275324
2020-06-13 00:00:00,9464.23,9492,9363.89,9474.65,9990.4,3,-5.162455958,9093.42,2,4.192372067,9585.17,-1.153031193,8909.5,6.343229137
2020-06-14 00:00:00,9474.65,9479.56,9251.02,9333.7,9990.4,4,-6.573310378,9093.42,3,2.642350183,9585.17,-2.623531977,8909.5,4.761209944
2020-06-15 00:00:00,9333.7,9498.69,8909.5,9429.65,9990.4,5,-5.612888373,8909.5,0,5.838150289,9585.17,-1.622506434,9179.1,2.729570437
2020-06-16 00:00:00,9429.65,9585.17,9383.33,9526.7,9990.4,6,-4.641455798,8909.5,1,6.927437005,9550.06,-0.2446057931,9179.1,3.786863636
2020-06-17 00:00:00,9526.7,9550.06,9243.06,9459.13,9970.77,6,-5.13139908,8909.5,2,6.169033055,9774.79,-3.229327689,9179.1,3.050734821
2020-06-18 00:00:00,9459.13,9480.04,9276.18,9380.67,9585.17,2,-2.133504153,8909.5,3,5.288400022,9774.79,-4.03200478,9179.1,2.195966925
2020-06-19 00:00:00,9380.67,9419.99,9239.58,9301.83,9585.17,3,-2.956024776,8909.5,4,4.40350188,9774.79,-4.838569422,9179.1,1.337059189
2020-06-20 00:00:00,9301.83,9394.04,9179.1,9359.18,9585.17,4,-2.357704663,8909.5,5,5.047196812,9774.79,-4.25185605,9000.53,3.984765342
2020-06-21 00:00:00,9359.18,9418.22,9282.53,9292.81,9585.17,5,-3.05012848,8909.5,6,4.302261631,9774.79,-4.930847619,9000.53,3.247364322
2020-06-22 00:00:00,9292.81,9774.79,9283.26,9691.61,9774.79,0,-0.8509645732,9179.1,2,5.583445,9720.11,-0.2932065584,8867.34,9.295572291
2020-06-23 00:00:00,9691.61,9720.11,9580.47,9624.3,9774.79,1,-1.539572717,9179.1,3,4.850148707,9664.38,-0.4147187921,8867.34,8.536494597
2020-06-24 00:00:00,9624.3,9664.38,9206.05,9292.94,9774.79,2,-4.929517667,9179.1,4,1.240208735,9335.65,-0.4574935864,8867.34,4.799635516
2020-06-25 00:00:00,9292.94,9335.65,9000.53,9241.32,9774.79,3,-5.457610854,9000.53,0,2.6752869,9289.32,-0.5167224296,8867.34,4.217499273
2020-06-26 00:00:00,9241.32,9289.32,9041.42,9158.07,9774.79,4,-6.309291555,9000.53,1,1.750341369,9299.67,-1.522634674,8867.34,3.278660793
2020-06-27 00:00:00,9158.07,9190.27,8867.34,9007.14,9774.79,5,-7.853365648,8867.34,0,1.576572005,9299.67,-3.145595489,8946.05,0.6828712113
2020-06-28 00:00:00,9007.14,9189.74,8946.05,9120.39,9774.79,6,-6.694772982,8867.34,1,2.853730657,9299.67,-1.927810342,8954.67,1.850654463
2020-06-29 00:00:00,9120.39,9234.33,9026.42,9187.07,9720.11,6,-5.483888557,8867.34,2,3.605703627,9299.67,-1.210795652,8954.67,2.595293852
2020-06-30 00:00:00,9187.07,9200.99,9068.77,9136.47,9664.38,6,-5.462430078,8867.34,3,3.035070269,9299.67,-1.75490098,8935.9,2.24454168
2020-07-01 00:00:00,9136.47,9299.67,9097.33,9238.89,9335.65,6,-1.036457022,8867.34,4,4.190095339,9372.09,-1.421241153,8935.9,3.390704909
2020-07-02 00:00:00,9238.89,9267.84,8954.67,9092.8,9299.67,1,-2.224487536,8867.34,5,2.542588871,9378.69,-3.048293525,8935.9,1.755838808
2020-07-03 00:00:00,9092.8,9127.05,9047.38,9066.46,9299.67,2,-2.507723392,8867.34,6,2.245543759,9471.65,-4.277924121,8935.9,1.461072751
2020-07-04 00:00:00,9066.46,9195.91,9052.4,9142.2,9299.67,3,-1.693285891,8946.05,6,2.19258779,9471.65,-3.478274641,8935.9,2.308665048
2020-07-05 00:00:00,9142.2,9152.87,8935.9,9081.44,9299.67,4,-2.346642408,8935.9,0,1.628711154,9471.65,-4.119767939,9067.64,0.1521895444
2020-07-06 00:00:00,9081.44,9372.09,9067.64,9347.05,9372.09,0,-0.2671762648,8935.9,1,4.601103414,9471.65,-1.31550469,9128.71,2.391794679
2020-07-07 00:00:00,9347.05,9378.69,9208.31,9257.32,9378.69,0,-1.294103974,8935.9,2,3.596951622,9471.65,-2.262858108,9128.71,1.408851853
2020-07-08 00:00:00,9257.32,9471.65,9236.9,9439.2,9471.65,0,-0.3426013419,8935.9,3,5.632336978,9441.67,-0.02616062625,9128.71,3.401247274
2020-07-09 00:00:00,9439.2,9441.67,9171.37,9238.95,9471.65,1,-2.456805308,8935.9,4,3.391376358,9339.99,-1.081799873,9109.7,1.418817305
2020-07-10 00:00:00,9238.95,9317.31,9128.71,9288.57,9471.65,2,-1.932926153,8935.9,5,3.946664578,9339.99,-0.5505359213,9109.7,1.963511422
2020-07-11 00:00:00,9288.57,9302.22,9188.13,9237.13,9471.65,3,-2.476020546,8935.9,6,3.371009076,9339.99,-1.101285976,9029.17,2.303201734
2020-07-12 00:00:00,9237.13,9339.99,9169.13,9300.95,9471.65,4,-1.80222031,9067.64,6,2.57299584,9336.42,-0.3799100726,9029.17,3.010021962
2020-07-13 00:00:00,9300.95,9336.42,9201.18,9237.89,9471.65,5,-2.4679966,9128.71,3,1.196006884,9279.57,-0.4491587433,9029.17,2.311618897
2020-07-14 00:00:00,9237.89,9279.57,9109.7,9256.07,9471.65,6,-2.276055386,9109.7,0,1.60674885,9272.57,-0.1779441945,9029.17,2.512966308
2020-07-15 00:00:00,9256.07,9272.57,9160.89,9193.22,9441.67,6,-2.631420077,9109.7,1,0.9168249229,9238.3,-0.4879685656,9029.17,1.816889039
2020-07-16 00:00:00,9193.22,9216.53,9029.17,9133.23,9339.99,4,-2.213706867,9029.17,0,1.152486884,9435.55,-3.204052758,9080.61,0.5794764889
2020-07-17 00:00:00,9133.23,9183.08,9080.61,9156.79,9339.99,5,-1.961458203,9029.17,1,1.413418952,9551.87,-4.136153444,9113.41,0.4760018478
2020-07-18 00:00:00,9156.79,9205.94,9125.92,9177.22,9339.99,6,-1.742721352,9029.17,2,1.639685597,9675.5,-5.149914733,9113.41,0.7001769919
2020-07-19 00:00:00,9177.22,9238.3,9113.41,9216.02,9336.42,6,-1.28957352,9029.17,3,2.069403943,9675.5,-4.748901866,9136.9,0.8659392135
2020-07-20 00:00:00,9216.02,9224.76,9136.9,9164.42,9279.57,6,-1.240898016,9029.17,4,1.497922843,9744.72,-5.955019744,9162.25,0.02368413872
2020-07-21 00:00:00,9164.42,9435.55,9162.25,9392.83,9435.55,0,-0.4527558012,9029.17,5,4.027612726,10140.55,-7.37356455,9289.85,1.108521666
2020-07-22 00:00:00,9392.83,9551.87,9289.85,9537.24,9551.87,0,-0.1531637261,9029.17,6,5.62698454,11397.48,-16.32150265,9458.25,0.835143922
2020-07-23 00:00:00,9537.24,9675.5,9458.25,9615.21,9675.5,0,-0.6231202522,9080.61,6,5.887269688,11397.48,-15.63740406,9477.19,1.456338851
2020-07-24 00:00:00,9615.21,9647.83,9477.19,9550.23,9675.5,1,-1.294713452,9113.41,5,4.793156458,11397.48,-16.20753009,9536.76,0.1412429379
2020-07-25 00:00:00,9550.23,9744.72,9536.76,9708.41,9744.72,0,-0.3726120402,9113.41,6,6.528840467,11397.48,-14.81967944,9659.08,0.510711165
2020-07-26 00:00:00,9708.41,10140.55,9659.08,9942.01,10140.55,0,-1.957881969,9136.9,6,8.811631954,11454.11,-13.20137488,9935.51,0.06542190587
2020-07-27 00:00:00,9942.01,11397.48,9935.51,11042.94,11397.48,0,-3.110687626,9162.25,6,20.52650823,11874.77,-7.005019887,10590.98,4.267404905
2020-07-28 00:00:00,11042.94,11253.39,10590.98,10933.26,11397.48,1,-4.073005612,9289.85,6,17.69038251,12106.89,-9.693901572,10694.22,2.235226131
2020-07-29 00:00:00,10933.26,11348.53,10854.04,11112.04,11397.48,2,-2.504413256,9458.25,6,17.48515846,12106.89,-8.217221764,10694.22,3.906970307
2020-07-30 00:00:00,11112.04,11182.76,10875.14,11113.66,11397.48,3,-2.490199588,9477.19,6,17.26746008,12106.89,-8.203840953,10694.22,3.922118677
2020-07-31 00:00:00,11113.66,11454.11,10981.87,11352.72,11454.11,0,-0.8851844447,9536.76,6,19.04168711,12106.89,-6.229262841,10694.22,6.157531826
2020-08-01 00:00:00,11352.72,11874.77,11240.98,11812.42,11874.77,0,-0.5250628012,9659.08,6,22.29342753,12106.89,-2.432251387,10694.22,10.45611555
2020-08-02 00:00:00,11812.42,12106.89,10694.22,11063.5,12106.89,0,-8.618150491,9935.51,6,11.35311625,11912.62,-7.127903014,10945.66,1.076591087
2020-08-03 00:00:00,11063.5,11476.29,10945.66,11234.73,12106.89,1,-7.203831868,10590.98,6,6.078285484,11912.62,-5.690519802,11021.07,1.93865024
2020-08-04 00:00:00,11234.73,11415.16,11021.07,11194.18,12106.89,2,-7.538765116,10694.22,2,4.675048765,11912.62,-6.030915114,11095.47,0.8896423495
2020-08-05 00:00:00,11194.18,11791.62,11095.47,11752.05,12106.89,3,-2.93089307,10694.22,3,9.891604998,12074.31,-2.668972388,11350.42,3.53845937
2020-08-06 00:00:00,11752.05,11909.81,11577.8,11771.27,12106.89,4,-2.772140492,10694.22,4,10.07132825,12074.31,-2.50979145,11138.6,5.679977735
2020-08-07 00:00:00,11771.27,11912.62,11350.42,11603.82,12106.89,5,-4.155237224,10694.22,5,8.505529155,12074.31,-3.89662018,11138.6,4.176646975
2020-08-08 00:00:00,11603.82,11811.4,11534.87,11770.77,12106.89,6,-2.776270372,10694.22,6,10.06665283,12074.31,-2.513932473,11138.6,5.675488841
2020-08-09 00:00:00,11770.77,11802.93,11533.93,11686.34,11912.62,2,-1.899498179,10945.66,6,6.766882947,12074.31,-3.213185681,11138.6,4.91749412
2020-08-10 00:00:00,11686.34,12074.31,11640.41,11897.41,12074.31,0,-1.465094072,11021.07,6,7.951496543,11981.62,-0.7028264959,11138.6,6.812436033
2020-08-11 00:00:00,11897.41,11940.4,11138.6,11389.01,12074.31,1,-5.675686644,11095.47,6,2.645584189,11981.62,-4.945992278,11182.8,1.84399256
2020-08-12 00:00:00,11389.01,11621.05,11182.8,11570.19,12074.31,2,-4.175145412,11138.6,1,3.874723933,12474.73,-7.250978578,11284.57,2.531066758
2020-08-13 00:00:00,11570.19,11795.34,11284.57,11790.68,12074.31,3,-2.349036922,11138.6,2,5.854236619,12474.73,-5.483485414,11657.2,1.145043407
2020-08-14 00:00:00,11790.68,11863.43,11657.2,11774.52,12074.31,4,-2.482874798,11138.6,3,5.709155549,12474.73,-5.613027296,11592.2,1.572781698
2020-08-15 00:00:00,11774.52,11981.62,11697.88,11860.91,12074.31,5,-1.767388778,11138.6,4,6.484746737,12474.73,-4.920507298,11592.2,2.318024189
2020-08-16 00:00:00,11860.91,11934.96,11701.22,11917.97,12074.31,6,-1.29481519,11138.6,5,6.997019374,12474.73,-4.463102608,11494.52,3.683929385
2020-08-17 00:00:00,11917.97,12474.73,11775.66,12301.19,12474.73,0,-1.391132313,11138.6,6,10.43748766,12397.4,-0.7760498169,11379.06,8.103744949
2020-08-18 00:00:00,12301.19,12397.4,11855.24,11956.69,12474.73,1,-4.152715129,11182.8,6,6.920359838,12021.8,-0.5415994277,11379.06,5.076254102
2020-08-19 00:00:00,11956.69,12021.8,11592.2,11760.37,12474.73,2,-5.726456605,11284.57,6,4.216376876,11888.72,-1.079594776,11379.06,3.350979782
2020-08-20 00:00:00,11760.37,11888.72,11679.03,11863.43,12474.73,3,-4.90030646,11592.2,1,2.339762944,11882.67,-0.1619164716,11130.36,6.586220032
2020-08-21 00:00:00,11863.43,11882.67,11494.52,11527.35,12474.73,4,-7.594392825,11494.52,0,0.2856143623,11827.45,-2.53731785,11130.36,3.566730995
2020-08-22 00:00:00,11527.35,11686.02,11379.06,11670.42,12474.73,5,-6.447514295,11379.06,0,2.560492694,11827.45,-1.327674182,11130.36,4.852134163
2020-08-23 00:00:00,11670.42,11713.62,11521.6,11651.52,12474.73,6,-6.59902058,11379.06,1,2.394398131,11827.45,-1.48747194,11130.36,4.682328334
2020-08-24 00:00:00,11651.52,11827.45,11594.64,11756.4,12397.4,6,-5.170438963,11379.06,2,3.316091136,11767.64,-0.09551617827,11130.36,5.624615915
2020-08-25 00:00:00,11756.4,11767.64,11130.36,11330.56,12021.8,6,-5.749887704,11130.36,0,1.79868396,11718.98,-3.314452282,11135.52,1.751512278
2020-08-26 00:00:00,11330.56,11542.65,11259.23,11466.89,11888.72,6,-3.548153207,11130.36,1,3.023532033,11775.27,-2.618878378,11135.52,2.975792778
2020-08-27 00:00:00,11466.89,11591.64,11135.52,11331.02,11882.67,6,-4.642475134,11130.36,2,1.8028168,12062.06,-6.060656306,11289.07,0.371598369
2020-08-28 00:00:00,11331.02,11553.81,11289.07,11535.21,11827.45,4,-2.470862274,11130.36,3,3.637348657,12062.06,-4.367827718,11219.19,2.816780891
2020-08-29 00:00:00,11535.21,11585.98,11433.8,11480.48,11827.45,5,-2.933599381,11130.36,4,3.14563051,12062.06,-4.821564476,10017.43,14.60504341
2020-08-30 00:00:00,11480.48,11718.98,11470.07,11716.54,11827.45,6,-0.937733831,11130.36,5,5.266496322,12062.06,-2.864518996,10017.43,16.96153604
2020-08-31 00:00:00,11716.54,11775.27,11586.36,11657.81,11775.27,0,-0.9975142821,11130.36,6,4.738840433,12062.06,-3.351417585,9880.05,17.99343121
2020-09-01 00:00:00,11657.81,12062.06,11540.42,11926.69,12062.06,0,-1.122279279,11135.52,5,7.104921908,11954.28,-0.2307959994,9880.05,20.71487492
2020-09-02 00:00:00,11926.69,11954.28,11219.19,11397.9,12062.06,1,-5.506190485,11135.52,6,2.356243804,11469.2,-0.621664981,9880.05,15.3627765
2020-09-03 00:00:00,11397.9,11469.2,10017.43,10174.62,12062.06,2,-15.64774176,10017.43,0,1.569164946,10638.71,-4.362277005,9855.68,3.236103445
2020-09-04 00:00:00,10174.62,10638.71,10020.02,10467.33,12062.06,3,-13.22104185,10017.43,1,4.491171887,10570.95,-0.9802335646,9855.68,6.206065944
2020-09-05 00:00:00,10467.33,10570.95,9880.05,10167.97,12062.06,4,-15.70287331,9880.05,0,2.914155293,10493.32,-3.100543965,9855.68,3.168629663
2020-09-06 00:00:00,10167.97,10361.12,10019.56,10260.37,12062.06,5,-14.936835,9880.05,1,3.849373232,10493.32,-2.219983761,9855.68,4.106160103
2020-09-07 00:00:00,10260.37,10411.92,9893.68,10379.08,12062.06,6,-13.95267475,9880.05,2,5.05088537,10493.32,-1.088692616,9855.68,5.310643203
2020-09-08 00:00:00,10379.08,10443.72,9855.68,10128.54,11954.28,6,-15.27268894,9855.68,0,2.768555797,10578.97,-4.257786911,9989.63,1.390541992
2020-09-09 00:00:00,10128.54,10349.09,9989.63,10228.85,11469.2,6,-10.81461654,9855.68,1,3.786344524,10753.33,-4.87737287,10215.49,0.1307817834
2020-09-10 00:00:00,10228.85,10493.32,10221.37,10345.68,10638.71,6,-2.754375296,9855.68,2,4.97175233,10936.89,-5.405650052,10215.49,1.274437154
2020-09-11 00:00:00,10345.68,10412.6,10215.49,10398.5,10570.95,6,-1.631357636,9855.68,3,5.507686938,11094.7,-6.275068276,10224.4,1.702789406
2020-09-12 00:00:00,10398.5,10486.76,10282.43,10448,10493.32,2,-0.4318938144,9855.68,4,6.009935388,11094.7,-5.828909299,10224.4,2.186925394
2020-09-13 00:00:00,10448,10578.97,10224.4,10332.36,10578.97,0,-2.331134316,9855.68,5,4.836601838,11094.7,-6.871208775,10259.62,0.7089931206
2020-09-14 00:00:00,10332.36,10753.33,10259.62,10678.31,10753.33,0,-0.6976443576,9855.68,6,8.346760447,11173.88,-4.435075372,10632.26,0.4331158192
2020-09-15 00:00:00,10678.31,10936.89,10632.26,10786.7,10936.89,0,-1.373242302,9989.63,6,7.978974196,11173.88,-3.465045266,10670.02,1.093531221
2020-09-16 00:00:00,10786.7,11094.7,10670.02,10957.1,11094.7,0,-1.240231822,10215.49,5,7.259661553,11173.88,-1.940060212,10319.73,6.176227479
2020-09-17 00:00:00,10957.1,11047.25,10755.99,10945.14,11094.7,1,-1.348031042,10215.49,6,7.142584448,11173.88,-2.047095548,10319.73,6.060332974
2020-09-18 00:00:00,10945.14,11040.66,10823.93,10937.89,11094.7,2,-1.413377559,10224.4,5,6.978306796,11173.88,-2.111979008,10166.62,7.586297117
2020-09-19 00:00:00,10937.89,11173.88,10898.63,11083.61,11173.88,0,-0.8078662023,10224.4,6,8.403524901,11083.9,-0.002616407582,10166.62,9.019615172
2020-09-20 00:00:00,11083.61,11083.9,10775.23,10921.85,11173.88,1,-2.255528071,10259.62,6,6.454722495,10992.25,-0.640451227,10166.62,7.428525901
2020-09-21 00:00:00,10921.85,10992.25,10319.73,10418.14,11173.88,2,-6.763451907,10319.73,0,0.9536102204,10822.99,-3.740648379,10166.62,2.473978569
2020-09-22 00:00:00,10418.14,10576.92,10365.99,10534.73,11173.88,3,-5.720036371,10319.73,1,2.083387841,10822.99,-2.663404475,10166.62,3.620770718
2020-09-23 00:00:00,10534.73,10546.48,10166.62,10238.09,11173.88,4,-8.374799085,10166.62,0,0.7029868334,10951.6,-6.515121078,10213.75,0.2383062049
2020-09-24 00:00:00,10238.09,10792.17,10213.75,10742.98,11173.88,5,-3.856314906,10166.62,1,5.669140776,10951.6,-1.904927134,10562.14,1.71215303
2020-09-25 00:00:00,10742.98,10762.38,10562.14,10694.12,11173.88,6,-4.293584681,10166.62,2,5.188548406,10951.6,-2.351071989,10612.42,0.769852682
2020-09-26 00:00:00,10694.12,10822.99,10658.15,10734.23,11083.9,6,-3.154755997,10166.62,3,5.583074808,10951.6,-1.984824135,10454.66,2.674118527
2020-09-27 00:00:00,10734.23,10810.35,10612.42,10781.47,10992.25,6,-1.917532807,10166.62,4,6.047732678,10951.6,-1.553471639,10388.07,3.787036475
2020-09-28 00:00:00,10781.47,10951.6,10649.18,10699,10951.6,0,-2.30651229,10166.62,5,5.236548627,10926.47,-2.081825146,10388.07,2.993145021
2020-09-29 00:00:00,10699,10863.02,10641.03,10841.29,10951.6,1,-1.007250082,10166.62,6,6.636128822,10926.47,-0.7795747391,10388.07,4.362889353
2020-09-30 00:00:00,10841.29,10850.12,10666.17,10779.42,10951.6,2,-1.572190365,10213.75,6,5.538318443,10926.47,-1.345814339,10388.07,3.7673023
2020-10-01 00:00:00,10779.42,10926.47,10454.66,10622.79,10951.6,3,-3.002392344,10454.66,0,1.60818238,10801.66,-1.655949178,10388.07,2.259515001
2020-10-02 00:00:00,10622.79,10668.49,10388.07,10576.64,10951.6,4,-3.423791957,10388.07,0,1.815255384,10801.66,-2.083198323,10507.49,0.6581019825
2020-10-03 00:00:00,10576.64,10602.28,10507.49,10552.04,10951.6,5,-3.64841667,10388.07,1,1.578445274,10957.42,-3.699593517,10533.32,0.177721744
2020-10-04 00:00:00,10552.04,10699.94,10534.5,10675.52,10951.6,6,-2.520910187,10388.07,2,2.76711651,11109.32,-3.904829459,10533.32,1.350001709
2020-10-05 00:00:00,10675.52,10799.53,10627.77,10795.11,10926.47,4,-1.2022181,10388.07,3,3.918340943,11485.43,-6.010397521,10533.32,2.485351247
2020-10-06 00:00:00,10795.11,10801.66,10533.32,10603.9,10926.47,5,-2.952188584,10388.07,4,2.077671791,11485.43,-7.675202409,10541.2,0.5948089402
2020-10-07 00:00:00,10603.9,10679.76,10554.41,10672.67,10926.47,6,-2.322799587,10388.07,5,2.739681192,11725.28,-8.977269626,10541.2,1.247201457
2020-10-08 00:00:00,10672.67,10957.42,10541.2,10929.4,10957.42,0,-0.2557171305,10388.07,6,5.211073857,11725.28,-6.787727031,10839.3,0.8312344893
2020-10-09 00:00:00,10929.4,11109.32,10839.3,11058.78,11109.32,0,-0.4549333353,10507.49,6,5.24663835,11725.28,-5.684299224,11057.98,0.007234594383
2020-10-10 00:00:00,11058.78,11485.43,11057.98,11301.57,11485.43,0,-1.600810766,10533.32,4,7.293521891,11725.28,-3.613645047,11223.99,0.6911980499
2020-10-11 00:00:00,11301.57,11434.1,11284.09,11375.51,11485.43,1,-0.9570386133,10533.32,5,7.995484804,11725.28,-2.98304177,11223.99,1.349965565
2020-10-12 00:00:00,11375.51,11725.28,11223.99,11539.76,11725.28,0,-1.582222344,10533.32,6,9.554822221,11607.59,-0.5843590272,11224.89,2.80510544
2020-10-13 00:00:00,11539.76,11561.69,11314.56,11427.29,11725.28,1,-2.541431846,10541.2,5,8.40596896,11607.59,-1.553294008,11224.89,1.80313571
2020-10-14 00:00:00,11427.29,11550.25,11298.88,11429.3,11725.28,2,-2.524289399,10541.2,6,8.425036998,11821.95,-3.321364073,11224.89,1.821042344
2020-10-15 00:00:00,11429.3,11607.59,11269.05,11508.31,11725.28,3,-1.850446215,10839.3,6,6.172077533,12047.73,-4.477357975,11224.89,2.52492452
2020-10-16 00:00:00,11508.31,11545.35,11224.89,11326.25,11725.28,4,-3.403159669,11057.98,6,2.426030794,13236.39,-14.430974,11270.69,0.4929600583
2020-10-17 00:00:00,11326.25,11410.01,11270.69,11367.65,11725.28,5,-3.050076416,11223.99,5,1.279936992,13236.39,-14.1181999,11357.25,0.09157146316
2020-10-18 00:00:00,11367.65,11513.68,11357.25,11513.33,11725.28,6,-1.807632739,11223.99,6,2.577871149,13236.39,-13.0175977,11417.11,0.8427701932
2020-10-19 00:00:00,11513.33,11821.95,11417.11,11756.88,11821.95,0,-0.5504168094,11224.89,3,4.739378292,13236.39,-11.1775945,11688.39,0.585966074
